Date,ExitType,PnL
2025-09-02 19:00:00+00:00,EXIT,-0.0003706505456468576
2025-09-02 19:30:00+00:00,EXIT,-0.00018142481032479881
2025-09-02 20:00:00+00:00,EXIT,-1.3617437555262642e-05
2025-09-02 22:45:00+00:00,EXIT,0.0003837419135253001
2025-09-03 13:30:00+00:00,EXIT,7.661945231734335e-05
2025-09-03 13:45:00+00:00,EXIT,7.99113548696596e-05
2025-09-03 15:45:00+00:00,EXIT,-0.0005341393217886367
2025-09-03 16:00:00+00:00,EXIT,0.00022882284391492348
2025-09-03 18:45:00+00:00,EXIT,-0.00033656937804828923
2025-09-04 08:00:00+00:00,EXIT,9.401660380797926e-05
2025-09-05 08:15:00+00:00,EXIT,-0.0001965276095787475
2025-09-05 11:30:00+00:00,EXIT,-7.993275245281922e-05
2025-09-08 17:00:00+00:00,EXIT,0.00038139075834134605
2025-09-08 19:00:00+00:00,EXIT,0.00024646261816026774
2025-09-09 16:00:00+00:00,EXIT,0.0005416059245440663
2025-09-09 16:15:00+00:00,EXIT,0.00035681387746884047
2025-09-11 08:00:00+00:00,EXIT,-0.0001886473563771328
2025-09-11 08:15:00+00:00,EXIT,0.0003206229078900372
2025-09-11 16:30:00+00:00,EXIT,-0.0005610003060589532
2025-09-11 16:45:00+00:00,EXIT,0.0004551680512845848
2025-09-12 08:00:00+00:00,EXIT,0.00014530844681695743
2025-09-12 08:15:00+00:00,EXIT,-0.0005242611757979611
2025-09-12 08:30:00+00:00,EXIT,-0.00010513792841634083
2025-09-12 08:45:00+00:00,EXIT,-0.0003357395533073882
2025-09-12 13:30:00+00:00,EXIT,-6.797049797007014e-05
2025-09-12 13:45:00+00:00,EXIT,8.579789029409269e-05
2025-09-12 14:00:00+00:00,EXIT,3.295922325158921e-05
2025-09-12 23:00:00+00:00,EXIT,0.0001728148748327821
2025-09-12 23:15:00+00:00,EXIT,-6.999849984527212e-05
2025-09-12 23:30:00+00:00,EXIT,0.00020219335219920297
2025-09-12 23:45:00+00:00,EXIT,1.28764604732351e-05
2025-09-15 09:15:00+00:00,EXIT,-0.0005173158260049426
2025-09-03 08:30:00+00:00,EXIT,-0.0005232922882772496
2025-09-03 09:00:00+00:00,EXIT,0.0002055314762773135
2025-09-03 09:15:00+00:00,EXIT,0.000258133435908537
2025-09-03 12:00:00+00:00,EXIT,-0.0002760377484268448
2025-09-03 13:30:00+00:00,EXIT,-2.2252074856405115e-05
2025-09-03 13:45:00+00:00,EXIT,2.5514517607982756e-06
2025-09-03 14:00:00+00:00,EXIT,-0.0004426408636606582
2025-09-03 14:15:00+00:00,EXIT,-0.0001573548788351553
2025-09-03 23:00:00+00:00,EXIT,4.471634185946993e-05
2025-09-03 23:15:00+00:00,EXIT,7.93004217880664e-05
2025-09-03 23:30:00+00:00,EXIT,0.0002650936093820221
2025-09-04 16:15:00+00:00,EXIT,-8.80509493647079e-05
2025-09-04 18:00:00+00:00,EXIT,-0.00031503611553513505
2025-09-04 18:45:00+00:00,EXIT,0.00043883706502788713
2025-09-04 19:15:00+00:00,EXIT,0.00020770788814786513
2025-09-04 22:15:00+00:00,EXIT,-5.246064716521295e-05
2025-09-04 22:30:00+00:00,EXIT,0.00024102171088525098
2025-09-04 23:00:00+00:00,EXIT,5.1036732880561526e-05
