Date,ExitType,PnL
2025-09-02 19:00:00+00:00,EXIT,0.00014465446498200947
2025-09-02 19:15:00+00:00,EXIT,0.00021660361745090318
2025-09-02 19:30:00+00:00,EXIT,6.853141329735582e-05
2025-09-02 19:45:00+00:00,EXIT,1.865317888985037e-05
2025-09-02 20:00:00+00:00,EXIT,2.058139662284258e-05
2025-09-02 22:45:00+00:00,EXIT,1.0783869344210867e-06
2025-09-03 13:30:00+00:00,EXIT,-9.622422421096919e-05
2025-09-03 13:45:00+00:00,EXIT,0.00025366553427156805
2025-09-03 15:45:00+00:00,EXIT,0.00021017171172480243
2025-09-03 16:00:00+00:00,EXIT,5.510051071436152e-05
2025-09-03 18:45:00+00:00,EXIT,-5.786858696635623e-05
2025-09-04 08:00:00+00:00,EXIT,-0.00014312440609477945
2025-09-04 23:45:00+00:00,EXIT,-3.3173632197297024e-05
2025-09-05 08:15:00+00:00,EXIT,-0.00018608836609227254
2025-09-05 11:30:00+00:00,EXIT,-6.551601508058506e-05
2025-09-08 17:00:00+00:00,EXIT,0.00022375917611257935
2025-09-08 19:00:00+00:00,EXIT,0.00035890863251854054
2025-09-09 16:00:00+00:00,EXIT,-9.644714389025086e-05
2025-09-09 16:15:00+00:00,EXIT,-0.0002196045025831412
2025-09-11 08:00:00+00:00,EXIT,-0.0002994359011043732
2025-09-11 08:15:00+00:00,EXIT,8.022133665757587e-05
2025-09-11 13:15:00+00:00,EXIT,-6.812738782028673e-05
2025-09-11 16:30:00+00:00,EXIT,2.375801611117481e-05
2025-09-11 16:45:00+00:00,EXIT,-0.00038036700517591026
2025-09-12 08:00:00+00:00,EXIT,-0.00014715130836730916
2025-09-12 08:15:00+00:00,EXIT,-7.654716283104311e-05
2025-09-12 08:30:00+00:00,EXIT,-0.00022108038178872758
2025-09-12 08:45:00+00:00,EXIT,3.146565629816797e-05
2025-09-12 10:00:00+00:00,EXIT,-0.0004177852718093504
2025-09-12 10:15:00+00:00,EXIT,0.0001653312127377313
2025-09-12 11:00:00+00:00,EXIT,0.00028034011053073877
2025-09-12 13:30:00+00:00,EXIT,-0.00016532209927208635
2025-09-12 13:45:00+00:00,EXIT,-0.00023954498433076214
2025-09-12 14:00:00+00:00,EXIT,-0.0002292649388502476
2025-09-12 23:00:00+00:00,EXIT,0.00036850626164298733
2025-09-12 23:15:00+00:00,EXIT,1.9420463568783183e-05
2025-09-12 23:30:00+00:00,EXIT,-4.5119464994166516e-05
2025-09-12 23:45:00+00:00,EXIT,0.00018049710036915388
2025-09-15 09:15:00+00:00,EXIT,-5.136871062340001e-05
2025-09-15 14:00:00+00:00,EXIT,-2.007261268143658e-05
2025-09-15 15:00:00+00:00,EXIT,-0.0001011704714214859
2025-09-15 16:30:00+00:00,EXIT,-6.907120930432736e-05
2025-09-02 23:00:00+00:00,EXIT,8.272692892060299e-05
2025-09-03 08:30:00+00:00,EXIT,5.464130808095871e-05
2025-09-03 09:00:00+00:00,EXIT,-0.0003523433206101291
2025-09-03 09:15:00+00:00,EXIT,-3.1305520646033196e-05
2025-09-03 09:30:00+00:00,EXIT,-2.682115472624792e-05
2025-09-03 09:45:00+00:00,EXIT,0.0001270576580534811
2025-09-03 12:00:00+00:00,EXIT,-0.00026151067353900805
2025-09-03 12:30:00+00:00,EXIT,-0.0001410438273591384
2025-09-03 13:30:00+00:00,EXIT,0.00012207300446584555
2025-09-03 13:45:00+00:00,EXIT,-0.0004066149319542446
2025-09-03 14:00:00+00:00,EXIT,-0.00019704735394732915
2025-09-03 14:15:00+00:00,EXIT,0.00024791438684932624
2025-09-03 23:00:00+00:00,EXIT,0.00014165196250882946
2025-09-03 23:15:00+00:00,EXIT,1.7152741742493897e-05
2025-09-03 23:30:00+00:00,EXIT,-0.00031924835981357407
2025-09-04 10:00:00+00:00,EXIT,-0.0001257255136657933
2025-09-04 13:00:00+00:00,EXIT,-0.00037830358753679724
2025-09-04 14:30:00+00:00,EXIT,0.00030200971402209156
2025-09-04 16:15:00+00:00,EXIT,6.457383301920733e-05
2025-09-04 18:00:00+00:00,EXIT,0.00026186457233012676
2025-09-04 18:45:00+00:00,EXIT,-0.00023758821111988238
2025-09-04 19:15:00+00:00,EXIT,5.189999994002477e-05
2025-09-04 20:30:00+00:00,EXIT,-0.00026625913645941893
2025-09-04 22:15:00+00:00,EXIT,-9.994929036111865e-05
2025-09-04 22:30:00+00:00,EXIT,8.594407830756895e-05
2025-09-04 23:00:00+00:00,EXIT,-0.0004671349959542938
2025-09-04 23:15:00+00:00,EXIT,0.00012965435521704945
2025-09-04 23:30:00+00:00,EXIT,-0.00010613883591591951
2025-09-04 23:45:00+00:00,EXIT,-0.00031713842057493595
2025-09-05 08:00:00+00:00,EXIT,-0.00043226100735234066
2025-09-05 08:15:00+00:00,EXIT,-2.7260362912829054e-05
2025-09-05 08:30:00+00:00,EXIT,0.00024401180853322703
2025-09-05 10:30:00+00:00,EXIT,0.00046966406421459025
2025-09-05 12:30:00+00:00,EXIT,-0.00014672385759051883
2025-09-05 14:30:00+00:00,EXIT,-0.00028344371039586835
2025-09-05 15:45:00+00:00,EXIT,0.0001416682467348198
2025-09-05 16:00:00+00:00,EXIT,-1.2314891875575513e-05
2025-09-05 16:15:00+00:00,EXIT,-1.7467057254739684e-05
2025-09-05 16:30:00+00:00,EXIT,2.3190761293893123e-05
2025-09-05 16:45:00+00:00,EXIT,1.8398996040420995e-05
2025-09-05 18:45:00+00:00,EXIT,0.00033155229829040115
2025-09-05 22:00:00+00:00,EXIT,0.00020292394653012252
2025-09-05 22:45:00+00:00,EXIT,0.0002584210240218103
2025-09-05 23:00:00+00:00,EXIT,0.00028428547789646
2025-09-05 23:15:00+00:00,EXIT,0.00017908148623101394
2025-09-05 23:30:00+00:00,EXIT,-0.00018990302776514958
2025-09-05 23:45:00+00:00,EXIT,-0.00026867790700837643
2025-09-08 08:45:00+00:00,EXIT,0.00025313881675610456
2025-09-08 23:15:00+00:00,EXIT,-7.707601443919812e-05
2025-09-08 23:30:00+00:00,EXIT,-0.00017641304587573826
2025-09-08 23:45:00+00:00,EXIT,-9.176675720345926e-05
2025-09-09 08:30:00+00:00,EXIT,0.0001403895924921692
2025-09-09 14:45:00+00:00,EXIT,0.000285193314075696
2025-09-09 15:00:00+00:00,EXIT,-0.00013543816700071484
2025-09-09 23:00:00+00:00,EXIT,0.00012834465749076828
2025-09-10 13:30:00+00:00,EXIT,-0.0001328531516250905
2025-09-10 13:45:00+00:00,EXIT,-0.0002930205484971453
2025-09-10 14:00:00+00:00,EXIT,-0.0001715978653773134
2025-09-10 14:15:00+00:00,EXIT,-0.00025348294117391297
