Date,ExitType,PnL
2025-09-02 19:00:00+00:00,EXIT,-0.000126891932767141
2025-09-02 19:15:00+00:00,EXIT,5.090396445340239e-05
2025-09-02 19:30:00+00:00,EXIT,0.00010615294588732201
2025-09-02 19:45:00+00:00,EXIT,0.00010862216927726632
2025-09-02 20:00:00+00:00,EXIT,2.302530440476539e-05
2025-09-02 22:45:00+00:00,EXIT,3.878446267076743e-05
2025-09-03 13:30:00+00:00,EXIT,0.00014624151758214768
2025-09-03 13:45:00+00:00,EXIT,5.907663264557913e-05
2025-09-03 15:45:00+00:00,EXIT,-7.99168451777718e-05
2025-09-03 16:00:00+00:00,EXIT,-0.00010196190479885442
2025-09-03 18:45:00+00:00,EXIT,-0.0002476794471934744
2025-09-04 08:00:00+00:00,EXIT,-4.357251060156478e-05
2025-09-04 23:45:00+00:00,EXIT,-4.283211890256748e-05
2025-09-05 08:15:00+00:00,EXIT,-9.361783214481934e-05
2025-09-05 11:30:00+00:00,EXIT,0.00017194032197338145
2025-09-08 17:00:00+00:00,EXIT,-6.791426225571721e-05
2025-09-08 19:00:00+00:00,EXIT,9.78579201839411e-05
2025-09-09 16:00:00+00:00,EXIT,2.6100480430158835e-05
2025-09-09 16:15:00+00:00,EXIT,-7.818570832417702e-05
2025-09-11 08:00:00+00:00,EXIT,-3.961885350818754e-06
2025-09-11 08:15:00+00:00,EXIT,9.583711074003475e-05
2025-09-11 13:15:00+00:00,EXIT,-2.734819488994151e-05
2025-09-11 16:30:00+00:00,EXIT,0.0002409047933872027
2025-09-11 16:45:00+00:00,EXIT,-0.00017900782290709987
2025-09-12 08:00:00+00:00,EXIT,-6.750132720269978e-05
2025-09-12 08:15:00+00:00,EXIT,0.0002525849313589292
2025-09-12 08:30:00+00:00,EXIT,0.00011314057939918376
2025-09-12 08:45:00+00:00,EXIT,4.897900782702629e-06
2025-09-12 10:00:00+00:00,EXIT,-0.00012027172283848816
2025-09-12 10:15:00+00:00,EXIT,-2.538109358613896e-05
2025-09-12 11:00:00+00:00,EXIT,4.909631754945552e-05
2025-09-12 13:30:00+00:00,EXIT,-3.945543937790026e-05
2025-09-12 13:45:00+00:00,EXIT,9.940930130890675e-06
2025-09-12 14:00:00+00:00,EXIT,-1.1743769996497773e-05
2025-09-12 23:00:00+00:00,EXIT,-2.4802698161177322e-05
2025-09-12 23:15:00+00:00,EXIT,-8.324404719341463e-05
2025-09-12 23:30:00+00:00,EXIT,-2.1264037451306625e-05
2025-09-12 23:45:00+00:00,EXIT,0.00012556341546567044
2025-09-15 09:15:00+00:00,EXIT,-7.884236541056536e-05
2025-09-15 14:00:00+00:00,EXIT,-0.0001744513757091834
2025-09-15 15:00:00+00:00,EXIT,3.962486703641391e-05
2025-09-15 16:30:00+00:00,EXIT,0.0001302699896701628
2025-09-02 23:00:00+00:00,EXIT,-9.56888490943359e-05
2025-09-03 08:30:00+00:00,EXIT,0.0001502584563935389
2025-09-03 09:00:00+00:00,EXIT,-0.00019011212549891406
2025-09-03 09:15:00+00:00,EXIT,2.2409820619089244e-05
2025-09-03 09:30:00+00:00,EXIT,8.022367355401633e-05
2025-09-03 09:45:00+00:00,EXIT,2.3327415138616733e-06
2025-09-03 12:00:00+00:00,EXIT,0.0001183305543442775
2025-09-03 12:30:00+00:00,EXIT,-7.831858109802116e-05
2025-09-03 13:30:00+00:00,EXIT,0.00015573497415058155
2025-09-03 13:45:00+00:00,EXIT,3.847450350098872e-05
