ExitType,PnL,Date
EXIT,0.0029042548834950117,2025-09-09 14:45:00+00:00
EXIT,-0.0016740835647142767,2025-09-09 15:00:00+00:00
EXIT,0.001539410381933303,2025-09-09 16:00:00+00:00
EXIT,-0.0002118324554600769,2025-09-09 16:15:00+00:00
EXIT,0.0005559594577256787,2025-09-09 20:30:00+00:00
EXIT,-0.0005575331303340716,2025-09-09 21:15:00+00:00
EXIT,-0.00021399529210362238,2025-09-09 23:00:00+00:00
EXIT,0.00012856224555389388,2025-09-10 09:15:00+00:00
EXIT,0.0014139423282917543,2025-09-10 09:30:00+00:00
EXIT,0.0003427004797807253,2025-09-10 10:00:00+00:00
EXIT,0.001289213579716422,2025-09-10 12:45:00+00:00
STOP,-0.010000000000000023,2025-09-10 13:30:00+00:00
STOP,-0.010000000000000023,2025-09-10 13:30:00+00:00
EXIT,0.0014160768288081313,2025-09-10 13:45:00+00:00
EXIT,0.0014160768288081313,2025-09-10 13:45:00+00:00
EXIT,-0.001274709080475601,2025-09-10 14:00:00+00:00
EXIT,-0.004938072574830067,2025-09-10 14:15:00+00:00
EXIT,-0.001315168344023048,2025-09-10 14:30:00+00:00
EXIT,-0.003227296432895889,2025-09-10 16:30:00+00:00
EXIT,-3.500210113574414e-06,2025-09-10 17:45:00+00:00
EXIT,0.00030857976884570044,2025-09-10 18:45:00+00:00
EXIT,-0.002688530177586104,2025-09-10 19:00:00+00:00
EXIT,-0.0007916263523617154,2025-09-10 23:00:00+00:00
EXIT,-0.00022008010915978418,2025-09-10 23:15:00+00:00
EXIT,-4.7105499148736365e-05,2025-09-10 23:30:00+00:00
EXIT,0.0015397474814130233,2025-09-11 08:00:00+00:00
EXIT,0.00017566974088722208,2025-09-11 08:15:00+00:00
EXIT,0.00017566974088722208,2025-09-11 08:15:00+00:00
EXIT,0.0006147361025730497,2025-09-11 08:30:00+00:00
EXIT,-0.00013163668275559953,2025-09-11 08:45:00+00:00
EXIT,0.0008365621697780808,2025-09-11 10:15:00+00:00
EXIT,-0.006396339991386276,2025-09-11 13:15:00+00:00
EXIT,0.004694225637052341,2025-09-11 13:30:00+00:00
EXIT,0.00486981210538422,2025-09-11 13:45:00+00:00
EXIT,-0.00010127215819830434,2025-09-11 14:00:00+00:00
EXIT,-0.0002619980724617904,2025-09-11 14:15:00+00:00
EXIT,-0.0012885392059030158,2025-09-11 14:30:00+00:00
EXIT,0.0016838389499334373,2025-09-11 14:45:00+00:00
EXIT,0.0014232440151295792,2025-09-11 16:15:00+00:00
EXIT,-4.378725003362639e-05,2025-09-11 16:30:00+00:00
EXIT,-4.378725003362639e-05,2025-09-11 16:30:00+00:00
EXIT,0.0006640228571245488,2025-09-11 16:45:00+00:00
EXIT,0.0006640228571245488,2025-09-11 16:45:00+00:00
EXIT,0.001835977351943809,2025-09-11 17:00:00+00:00
EXIT,-0.0010005469718734317,2025-09-11 19:00:00+00:00
EXIT,0.0008701572895439011,2025-09-11 19:30:00+00:00
EXIT,0.0012647738671552203,2025-09-11 22:45:00+00:00
EXIT,-0.00013073604392731573,2025-09-11 23:45:00+00:00
EXIT,-0.0008705493166188607,2025-09-12 08:00:00+00:00
EXIT,-0.0008705493166188607,2025-09-12 08:00:00+00:00
EXIT,-4.357108622714002e-05,2025-09-12 08:15:00+00:00
EXIT,-4.357108622714002e-05,2025-09-12 08:15:00+00:00
EXIT,-0.00017428434490868392,2025-09-12 08:30:00+00:00
EXIT,-0.00017428434490868392,2025-09-12 08:30:00+00:00
EXIT,-0.00017430712916154803,2025-09-12 08:45:00+00:00
EXIT,0.0001307474395293142,2025-09-12 10:00:00+00:00
EXIT,-0.0001307474395293142,2025-09-12 10:15:00+00:00
EXIT,-0.0011333420513490733,2025-09-12 10:30:00+00:00
EXIT,-0.00013093003971545035,2025-09-12 11:00:00+00:00
EXIT,0.0007418397626113454,2025-09-12 11:45:00+00:00
EXIT,-0.0010455238510128908,2025-09-12 13:15:00+00:00
EXIT,-0.0035652492357336955,2025-09-12 13:30:00+00:00
EXIT,-0.0035652492357336955,2025-09-12 13:30:00+00:00
EXIT,0.008963173423233089,2025-09-12 13:45:00+00:00
EXIT,0.008963173423233089,2025-09-12 13:45:00+00:00
EXIT,0.005234668322820982,2025-09-12 14:00:00+00:00
EXIT,0.005234668322820982,2025-09-12 14:00:00+00:00
EXIT,0.0001282492361474101,2025-09-12 14:45:00+00:00
EXIT,-0.00021373392780529285,2025-09-12 15:00:00+00:00
EXIT,0.0008337209461622505,2025-09-12 15:15:00+00:00
EXIT,-0.0009825098514979257,2025-09-12 15:30:00+00:00
EXIT,0.0005131285612813353,2025-09-12 15:45:00+00:00
EXIT,-0.0009988883486614605,2025-09-12 16:30:00+00:00
EXIT,6.434054540884718e-05,2025-09-12 17:00:00+00:00
EXIT,-0.0007046026983683362,2025-09-12 18:45:00+00:00
EXIT,-8.556879358978534e-05,2025-09-12 19:30:00+00:00
EXIT,0.0,2025-09-12 21:45:00+00:00
EXIT,-0.0006838483566269034,2025-09-12 23:00:00+00:00
EXIT,0.0002138397057566135,2025-09-12 23:15:00+00:00
EXIT,0.0002993243821089249,2025-09-12 23:30:00+00:00
EXIT,0.00029927319367248047,2025-09-12 23:45:00+00:00
EXIT,0.0024137200931610976,2025-09-15 09:15:00+00:00
EXIT,-0.0005082161612739478,2025-09-15 10:30:00+00:00
EXIT,0.0012287614931571565,2025-09-15 10:45:00+00:00
EXIT,0.0008799526407036311,2025-09-15 12:15:00+00:00
EXIT,-0.005559092332542194,2025-09-15 13:30:00+00:00
EXIT,-0.0013793994659537072,2025-09-15 13:45:00+00:00
EXIT,8.500158397295052e-05,2025-09-15 14:00:00+00:00
EXIT,-0.0013504624163366606,2025-09-15 15:00:00+00:00
EXIT,-0.0004011347876743064,2025-09-15 16:30:00+00:00
EXIT,-0.002405870323589422,2025-09-02 08:00:00+00:00
EXIT,0.0017959221892768034,2025-09-02 19:00:00+00:00
EXIT,0.0017959221892768034,2025-09-02 19:00:00+00:00
EXIT,0.00062300078463972,2025-09-02 19:15:00+00:00
EXIT,0.0008937896356176096,2025-09-02 19:30:00+00:00
EXIT,-0.0006068883775412409,2025-09-02 19:45:00+00:00
EXIT,0.0023381709982997737,2025-09-02 20:00:00+00:00
EXIT,0.00024168454125248205,2025-09-02 22:45:00+00:00
EXIT,-0.00021143564805024067,2025-09-02 23:00:00+00:00
EXIT,0.0002993563837747819,2025-09-03 08:30:00+00:00
EXIT,-0.0021187705162639104,2025-09-03 09:00:00+00:00
EXIT,0.0008372704981758648,2025-09-03 09:15:00+00:00
EXIT,-2.9876609602315157e-05,2025-09-03 09:30:00+00:00
EXIT,-0.0005677064658778467,2025-09-03 09:45:00+00:00
STOP,-0.009999999999999941,2025-09-03 12:00:00+00:00
STOP,-0.009999999999999941,2025-09-03 12:00:00+00:00
EXIT,0.0016879023705319064,2025-09-03 12:15:00+00:00
EXIT,-0.0008647939404782121,2025-09-03 12:30:00+00:00
STOP,-0.010000000000000028,2025-09-03 13:30:00+00:00
STOP,-0.010000000000000028,2025-09-03 13:30:00+00:00
STOP,-0.010000000000000028,2025-09-03 13:30:00+00:00
EXIT,0.00467114377009119,2025-09-03 13:45:00+00:00
EXIT,0.00467114377009119,2025-09-03 13:45:00+00:00
EXIT,0.0036557660604764207,2025-09-03 14:00:00+00:00
EXIT,0.01155789926186111,2025-09-03 14:15:00+00:00
EXIT,0.0001701651817728781,2025-09-03 15:45:00+00:00
EXIT,-0.00040999897053440703,2025-09-03 16:00:00+00:00
EXIT,-0.002970927469390465,2025-09-03 18:45:00+00:00
EXIT,-0.002970927469390465,2025-09-03 18:45:00+00:00
EXIT,0.0012464311111244637,2025-09-03 19:15:00+00:00
EXIT,0.00034377101860850193,2025-09-03 23:00:00+00:00
EXIT,0.00034377101860850193,2025-09-03 23:00:00+00:00
EXIT,0.0010757829309108703,2025-09-03 23:15:00+00:00
EXIT,-0.000492574072692053,2025-09-03 23:30:00+00:00
EXIT,0.0016542108528047805,2025-09-04 08:00:00+00:00
EXIT,0.0010629188933833703,2025-09-04 10:00:00+00:00
EXIT,-0.0021183929841193856,2025-09-04 13:00:00+00:00
EXIT,-0.0019326382967983769,2025-09-04 14:30:00+00:00
EXIT,-0.003044361160822152,2025-09-04 16:15:00+00:00
EXIT,0.0016311319643903242,2025-09-04 18:00:00+00:00
EXIT,0.0015092818562513074,2025-09-04 18:45:00+00:00
EXIT,-0.001338858499629819,2025-09-04 19:15:00+00:00
EXIT,-0.0002951593860685441,2025-09-04 20:30:00+00:00
EXIT,0.0005614657210401825,2025-09-04 22:15:00+00:00
EXIT,0.0005903721204960333,2025-09-04 22:30:00+00:00
EXIT,-0.0006926738685099072,2025-09-04 23:00:00+00:00
EXIT,0.000588979390440269,2025-09-04 23:15:00+00:00
EXIT,-0.0005599929264051334,2025-09-04 23:30:00+00:00
EXIT,0.00047183721616033075,2025-09-04 23:45:00+00:00
EXIT,0.00047183721616033075,2025-09-04 23:45:00+00:00
EXIT,0.0013507561297899854,2025-09-05 08:00:00+00:00
EXIT,0.0038707407190193928,2025-09-05 08:15:00+00:00
EXIT,0.0038707407190193928,2025-09-05 08:15:00+00:00
EXIT,0.00035052871414384694,2025-09-05 08:30:00+00:00
EXIT,0.0017955401100492457,2025-09-05 10:30:00+00:00
EXIT,-0.0019403417318274426,2025-09-05 11:30:00+00:00
EXIT,0.0017389792191983967,2025-09-05 12:30:00+00:00
EXIT,-0.001911658246632776,2025-09-05 14:30:00+00:00
EXIT,-0.006110334844496113,2025-09-05 15:45:00+00:00
EXIT,0.001224942812252665,2025-09-05 16:00:00+00:00
EXIT,0.0012629447443444017,2025-09-05 16:15:00+00:00
EXIT,0.0010764200312396958,2025-09-05 16:30:00+00:00
EXIT,0.002484620902249167,2025-09-05 16:45:00+00:00
EXIT,-0.00322690661814604,2025-09-05 18:45:00+00:00
EXIT,0.00011423349326012,2025-09-05 22:00:00+00:00
EXIT,-0.0003425048521520851,2025-09-05 22:45:00+00:00
EXIT,-0.0004282777523984528,2025-09-05 23:00:00+00:00
EXIT,-0.0004282777523984528,2025-09-05 23:00:00+00:00
EXIT,-0.00021425204610700784,2025-09-05 23:15:00+00:00
EXIT,-0.00021425204610700784,2025-09-05 23:15:00+00:00
EXIT,-0.0010286889930276513,2025-09-05 23:30:00+00:00
EXIT,-0.0006569807999721896,2025-09-05 23:45:00+00:00
EXIT,-0.0006758849869045939,2025-09-08 08:45:00+00:00
EXIT,-0.007352946237684144,2025-09-08 13:30:00+00:00
EXIT,-0.0005489020504303979,2025-09-08 17:00:00+00:00
EXIT,-0.0007618517489341783,2025-09-08 19:00:00+00:00
EXIT,-0.0003754870423916938,2025-09-08 19:15:00+00:00
EXIT,2.8904323798756437e-06,2025-09-08 23:15:00+00:00
EXIT,-0.00014450867052026407,2025-09-08 23:30:00+00:00
EXIT,-0.0011113359153708386,2025-09-08 23:45:00+00:00
EXIT,-0.00034480776966842294,2025-09-09 08:30:00+00:00
EXIT,-0.002814246949405568,2025-09-09 13:45:00+00:00
EXIT,0.0022953328232593728,2025-09-09 14:45:00+00:00
EXIT,0.001758169491669014,2025-09-09 15:00:00+00:00
EXIT,0.0015819574358142666,2025-09-09 16:00:00+00:00
EXIT,-0.001800109517029898,2025-09-09 16:15:00+00:00
EXIT,-0.0006189722182237853,2025-09-09 20:30:00+00:00
EXIT,0.000287976961843118,2025-09-09 21:15:00+00:00
EXIT,-0.00040299366724233266,2025-09-09 23:00:00+00:00
EXIT,-0.00022970024118520757,2025-09-10 09:15:00+00:00
EXIT,0.0001148699098270163,2025-09-10 09:30:00+00:00
EXIT,0.0002294301528577937,2025-09-10 10:00:00+00:00
EXIT,0.0017968482356972492,2025-09-10 12:45:00+00:00
STOP,-0.010000000000000071,2025-09-10 13:30:00+00:00
STOP,-0.010000000000000071,2025-09-10 13:30:00+00:00
EXIT,0.0022482238248920485,2025-09-10 13:45:00+00:00
EXIT,0.0022482238248920485,2025-09-10 13:45:00+00:00
EXIT,0.004040603860475374,2025-09-10 14:00:00+00:00
EXIT,-2.8667311739447697e-05,2025-09-10 14:15:00+00:00
EXIT,0.008235698616861065,2025-09-10 14:30:00+00:00
EXIT,-0.004262588329024712,2025-09-10 16:30:00+00:00
EXIT,-0.0008169315819370254,2025-09-10 17:45:00+00:00
EXIT,-0.003960459947379606,2025-09-10 18:45:00+00:00
EXIT,-0.009203963806128134,2025-09-10 19:00:00+00:00
EXIT,-0.0011306874293321462,2025-09-10 23:00:00+00:00
EXIT,0.0003437607425232169,2025-09-10 23:15:00+00:00
EXIT,-0.00035785857429144,2025-09-10 23:30:00+00:00
EXIT,0.002739569659265965,2025-09-11 08:00:00+00:00
EXIT,-0.0013088260399475888,2025-09-11 08:15:00+00:00
EXIT,-0.0013088260399475888,2025-09-11 08:15:00+00:00
EXIT,0.0008550175278593535,2025-09-11 08:30:00+00:00
EXIT,-0.000911239570578333,2025-09-11 08:45:00+00:00
EXIT,0.00034156893999773584,2025-09-11 10:15:00+00:00
EXIT,-0.0013119616679025143,2025-09-11 13:15:00+00:00
EXIT,-0.003483528115044176,2025-09-11 13:30:00+00:00
EXIT,0.007177723871003849,2025-09-11 13:45:00+00:00
EXIT,0.008957648147873212,2025-09-11 14:00:00+00:00
EXIT,0.011898723219784298,2025-09-11 14:15:00+00:00
EXIT,-0.002661326664623941,2025-09-11 14:30:00+00:00
EXIT,0.002518257237069183,2025-09-11 14:45:00+00:00
EXIT,-0.005977493287545399,2025-09-11 16:15:00+00:00
EXIT,0.0005069469170607918,2025-09-11 16:30:00+00:00
EXIT,0.0005069469170607918,2025-09-11 16:30:00+00:00
EXIT,0.003545036196035141,2025-09-11 16:45:00+00:00
EXIT,0.003545036196035141,2025-09-11 16:45:00+00:00
EXIT,0.0035657825903369997,2025-09-11 17:00:00+00:00
EXIT,-0.003266939407338055,2025-09-11 19:00:00+00:00
EXIT,-0.0027788146971895102,2025-09-11 19:30:00+00:00
EXIT,0.0024477141069922416,2025-09-11 22:45:00+00:00
EXIT,0.003019021187301182,2025-09-11 23:45:00+00:00
EXIT,-0.0013475272874275703,2025-09-12 08:00:00+00:00
EXIT,-0.0013475272874275703,2025-09-12 08:00:00+00:00
EXIT,-0.0015114301908180677,2025-09-12 08:15:00+00:00
EXIT,-0.0015114301908180677,2025-09-12 08:15:00+00:00
EXIT,-0.004730368968779565,2025-09-12 08:30:00+00:00
EXIT,-0.004730368968779565,2025-09-12 08:30:00+00:00
EXIT,-2.7165054873386137e-05,2025-09-12 08:45:00+00:00
EXIT,0.0019774623469497273,2025-09-12 10:00:00+00:00
EXIT,0.0018109086977673363,2025-09-12 10:15:00+00:00
EXIT,0.0003778065630396868,2025-09-12 10:30:00+00:00
EXIT,-0.0045839400312786185,2025-09-12 11:00:00+00:00
EXIT,0.0032760254501150114,2025-09-12 11:45:00+00:00
EXIT,0.0012684569392746702,2025-09-12 13:15:00+00:00
EXIT,0.01684626374879863,2025-09-12 13:30:00+00:00
EXIT,0.01684626374879863,2025-09-12 13:30:00+00:00
EXIT,0.01692403700684023,2025-09-12 13:45:00+00:00
EXIT,0.01692403700684023,2025-09-12 13:45:00+00:00
EXIT,0.00555146407962304,2025-09-12 14:00:00+00:00
EXIT,0.00555146407962304,2025-09-12 14:00:00+00:00
EXIT,0.004408645404224957,2025-09-12 14:45:00+00:00
EXIT,-0.0009236809134767967,2025-09-12 15:00:00+00:00
EXIT,-0.0026045552118270955,2025-09-12 15:15:00+00:00
EXIT,0.003915226968317924,2025-09-12 15:30:00+00:00
EXIT,0.005118719014179131,2025-09-12 15:45:00+00:00
EXIT,0.0038425819258242062,2025-09-12 16:30:00+00:00
EXIT,-0.0012180841255778126,2025-09-12 17:00:00+00:00
EXIT,0.0016663667211745936,2025-09-12 18:45:00+00:00
EXIT,-0.0017511432278838766,2025-09-12 19:30:00+00:00
EXIT,7.595513583303216e-05,2025-09-12 21:45:00+00:00
EXIT,0.0,2025-09-12 23:00:00+00:00
EXIT,0.0013922288317934726,2025-09-12 23:15:00+00:00
EXIT,0.00014812889944275384,2025-09-12 23:30:00+00:00
EXIT,-0.0007329895864926793,2025-09-12 23:45:00+00:00
EXIT,-0.000300623794373336,2025-09-15 09:15:00+00:00
EXIT,0.006549746887070891,2025-09-15 10:30:00+00:00
EXIT,0.001453938743892298,2025-09-15 10:45:00+00:00
EXIT,0.005237703955863352,2025-09-15 12:15:00+00:00
STOP,-0.009999999999999978,2025-09-15 13:30:00+00:00
EXIT,0.00545462296307712,2025-09-15 13:45:00+00:00
EXIT,0.00747231867438543,2025-09-15 14:00:00+00:00
EXIT,-0.0014466627781150928,2025-09-15 15:00:00+00:00
EXIT,0.0023896478683853913,2025-09-15 16:30:00+00:00
EXIT,-0.006089780767892257,2025-09-02 08:00:00+00:00
EXIT,0.002270014699179642,2025-09-02 19:00:00+00:00
EXIT,0.002270014699179642,2025-09-02 19:00:00+00:00
EXIT,0.0018531736046820911,2025-09-02 19:15:00+00:00
EXIT,0.0017030275198530482,2025-09-02 19:30:00+00:00
EXIT,0.0010846161636077819,2025-09-02 19:45:00+00:00
EXIT,0.0015224265136432305,2025-09-02 20:00:00+00:00
EXIT,-0.0003818699879563947,2025-09-02 22:45:00+00:00
EXIT,-0.0006466404091471027,2025-09-02 23:00:00+00:00
EXIT,-0.0003505287141436809,2025-09-03 08:30:00+00:00
EXIT,5.834305717614297e-05,2025-09-03 09:00:00+00:00
EXIT,0.0019834325049586012,2025-09-03 09:15:00+00:00
EXIT,0.0008733624454148802,2025-09-03 09:30:00+00:00
EXIT,-0.00011636025133803707,2025-09-03 09:45:00+00:00
STOP,-0.00999999999999995,2025-09-03 12:00:00+00:00
STOP,-0.00999999999999995,2025-09-03 12:00:00+00:00
EXIT,-8.738712496367479e-05,2025-09-03 12:15:00+00:00
EXIT,0.0001747844325332157,2025-09-03 12:30:00+00:00
EXIT,-0.0058841915000033915,2025-09-03 13:30:00+00:00
EXIT,-0.0058841915000033915,2025-09-03 13:30:00+00:00
EXIT,-0.0058841915000033915,2025-09-03 13:30:00+00:00
EXIT,0.007090122785868524,2025-09-03 13:45:00+00:00
EXIT,0.007090122785868524,2025-09-03 13:45:00+00:00
EXIT,-0.0030378489119531134,2025-09-03 14:00:00+00:00
EXIT,0.004219663600183431,2025-09-03 14:15:00+00:00
EXIT,-7.658454675410797e-05,2025-09-03 15:45:00+00:00
EXIT,0.0019868034451954583,2025-09-03 16:00:00+00:00
EXIT,-0.0003134534772889445,2025-09-03 18:45:00+00:00
EXIT,-0.0003134534772889445,2025-09-03 18:45:00+00:00
EXIT,0.0010935856802959762,2025-09-03 19:15:00+00:00
EXIT,0.0005280159755667807,2025-09-03 23:00:00+00:00
EXIT,0.0005280159755667807,2025-09-03 23:00:00+00:00
EXIT,2.9353920216018154e-05,2025-09-03 23:15:00+00:00
EXIT,-0.00017553129036044273,2025-09-03 23:30:00+00:00
EXIT,0.007441260912872856,2025-09-04 08:00:00+00:00
EXIT,0.00017468265983464036,2025-09-04 10:00:00+00:00
EXIT,-0.0008193842912326745,2025-09-04 13:00:00+00:00
EXIT,-0.0004682303100134754,2025-09-04 14:30:00+00:00
EXIT,-0.0023165031492350823,2025-09-04 16:15:00+00:00
EXIT,-0.000644711132924429,2025-09-04 18:00:00+00:00
EXIT,0.0011721640546789314,2025-09-04 18:45:00+00:00
EXIT,-0.0005988146307787151,2025-09-04 19:15:00+00:00
TAKE,0.030000000000000047,2025-09-04 20:30:00+00:00
EXIT,0.0013735059469885949,2025-09-04 22:15:00+00:00
EXIT,0.00020425432581480898,2025-09-04 22:30:00+00:00
EXIT,0.00047029991831021127,2025-09-04 23:00:00+00:00
EXIT,0.0,2025-09-04 23:15:00+00:00
EXIT,-0.0006256924602018151,2025-09-04 23:30:00+00:00
EXIT,-0.0005251181515839605,2025-09-04 23:45:00+00:00
EXIT,-0.0005251181515839605,2025-09-04 23:45:00+00:00
EXIT,-0.0006422607578677739,2025-09-05 08:00:00+00:00
EXIT,0.001051647581210603,2025-09-05 08:15:00+00:00
EXIT,0.001051647581210603,2025-09-05 08:15:00+00:00
EXIT,-0.0005836689429756769,2025-09-05 08:30:00+00:00
EXIT,-0.002288598086966647,2025-09-05 10:30:00+00:00
EXIT,-0.0007643461900283624,2025-09-05 11:30:00+00:00
EXIT,-0.005604979057282709,2025-09-05 12:30:00+00:00
EXIT,-0.0006056204236570825,2025-09-05 14:30:00+00:00
EXIT,-0.0016792175430309223,2025-09-05 15:45:00+00:00
EXIT,0.002944744658277389,2025-09-05 16:00:00+00:00
EXIT,-0.0031081868273187987,2025-09-05 16:15:00+00:00
EXIT,0.0036665301932712747,2025-09-05 16:30:00+00:00
EXIT,-0.0005389970487672613,2025-09-05 16:45:00+00:00
EXIT,-0.0012309095638328993,2025-09-05 18:45:00+00:00
EXIT,-0.00030010203469186343,2025-09-05 22:00:00+00:00
EXIT,-0.00024614128509762694,2025-09-05 22:45:00+00:00
EXIT,-0.0005403458213256688,2025-09-05 23:00:00+00:00
EXIT,-0.0005403458213256688,2025-09-05 23:00:00+00:00
EXIT,-0.0008979545256607119,2025-09-05 23:15:00+00:00
EXIT,-0.0008979545256607119,2025-09-05 23:15:00+00:00
EXIT,-6.01178309486047e-05,2025-09-05 23:30:00+00:00
EXIT,-0.0015629696423203542,2025-09-05 23:45:00+00:00
EXIT,-0.00029861442904927955,2025-09-08 08:45:00+00:00
EXIT,0.01473507660174487,2025-09-08 13:30:00+00:00
EXIT,-0.00041071389616129285,2025-09-08 17:00:00+00:00
EXIT,-0.0009157166564604856,2025-09-08 19:00:00+00:00
EXIT,0.00011828099016075388,2025-09-08 19:15:00+00:00
EXIT,0.00010868274141828389,2025-09-08 23:15:00+00:00
EXIT,-0.0011284670665795435,2025-09-08 23:30:00+00:00
EXIT,0.0001486546751893995,2025-09-08 23:45:00+00:00
EXIT,0.0025368731563422233,2025-09-09 08:30:00+00:00
EXIT,-0.004875724353975767,2025-09-09 13:45:00+00:00
EXIT,0.001226087528686661,2025-09-09 14:45:00+00:00
EXIT,0.0005674933329104022,2025-09-09 15:00:00+00:00
EXIT,0.00339089241970561,2025-09-09 16:00:00+00:00
EXIT,0.00026091597248150723,2025-09-09 16:15:00+00:00
EXIT,-0.0017714203216056225,2025-09-09 20:30:00+00:00
STOP,-0.010000000000000078,2025-09-09 21:15:00+00:00
EXIT,-0.0011799240244043541,2025-09-09 23:00:00+00:00
EXIT,-0.0014340618367464004,2025-09-10 09:15:00+00:00
