Date,ExitType,PnL
2025-09-02 19:00:00+00:00,EXIT,-9.988695549590086e-05
2025-09-02 19:30:00+00:00,EXIT,0.0003341167805493663
2025-09-02 20:00:00+00:00,EXIT,-0.00017871573254115314
2025-09-02 22:45:00+00:00,EXIT,0.00010435302547752231
2025-09-03 13:30:00+00:00,EXIT,-0.0002655334997556325
2025-09-03 13:45:00+00:00,EXIT,3.955382113786667e-05
2025-09-03 15:45:00+00:00,EXIT,0.00023524857505501665
2025-09-03 16:00:00+00:00,EXIT,-0.00023828366517820263
2025-09-03 18:45:00+00:00,EXIT,0.0007721200851373486
2025-09-04 08:00:00+00:00,EXIT,-0.00011477587658345731
2025-09-05 08:15:00+00:00,EXIT,0.00015337250000429473
2025-09-05 11:30:00+00:00,EXIT,-0.00021554711336417028
2025-09-08 17:00:00+00:00,EXIT,-0.0001671094732552333
2025-09-08 19:00:00+00:00,EXIT,1.1699926998033352e-05
2025-09-09 16:00:00+00:00,EXIT,-0.00021817430581557706
2025-09-09 16:15:00+00:00,EXIT,-0.00030895052338571194
2025-09-11 08:00:00+00:00,EXIT,6.487929201789003e-05
2025-09-11 08:15:00+00:00,EXIT,-0.0001462159203432481
2025-09-11 16:30:00+00:00,EXIT,0.00046773363341552615
2025-09-11 16:45:00+00:00,EXIT,-0.000191523830721837
2025-09-12 08:00:00+00:00,EXIT,3.730095018490388e-07
2025-09-12 08:15:00+00:00,EXIT,-0.00012562098145356824
2025-09-12 08:30:00+00:00,EXIT,-0.00015882244555078938
2025-09-12 08:45:00+00:00,EXIT,-0.00023751145060126196
2025-09-12 13:30:00+00:00,EXIT,-0.00021694357667023239
2025-09-12 13:45:00+00:00,EXIT,0.00013444821174090976
2025-09-12 14:00:00+00:00,EXIT,0.00010160169552262264
2025-09-12 23:00:00+00:00,EXIT,0.00019812785077084682
2025-09-12 23:15:00+00:00,EXIT,9.52660777788672e-05
2025-09-12 23:30:00+00:00,EXIT,-3.809599052472273e-05
2025-09-12 23:45:00+00:00,EXIT,-0.00024103854962697035
2025-09-15 09:15:00+00:00,EXIT,0.00019981609122012242
2025-09-03 08:30:00+00:00,EXIT,-1.107145714257925e-05
2025-09-03 09:00:00+00:00,EXIT,0.00011182564185903524
2025-09-03 09:15:00+00:00,EXIT,9.06087100267194e-05
2025-09-03 12:00:00+00:00,EXIT,-0.00021847548035381313
