Date,ExitType,PnL
2025-09-02 19:00:00+00:00,EXIT,1.8037674423206887e-05
2025-09-02 19:15:00+00:00,EXIT,6.670784072609613e-05
2025-09-02 19:30:00+00:00,EXIT,4.337162467438736e-05
2025-09-02 19:45:00+00:00,EXIT,-0.00023956125479749854
2025-09-02 20:00:00+00:00,EXIT,0.0002459882947464422
2025-09-02 22:45:00+00:00,EXIT,7.666226818159479e-06
2025-09-03 13:30:00+00:00,EXIT,-3.5884270147754483e-06
2025-09-03 13:45:00+00:00,EXIT,0.00034455671122692744
2025-09-03 15:45:00+00:00,EXIT,6.409282963809638e-05
2025-09-03 16:00:00+00:00,EXIT,0.00019532087718057448
2025-09-03 18:45:00+00:00,EXIT,-7.332663669840957e-05
2025-09-04 08:00:00+00:00,EXIT,0.0001002642295979776
2025-09-04 23:45:00+00:00,EXIT,-3.157406422536963e-05
2025-09-05 08:15:00+00:00,EXIT,-0.00017560712430103712
2025-09-05 11:30:00+00:00,EXIT,6.31822617346503e-05
2025-09-08 17:00:00+00:00,EXIT,6.379410228984616e-05
2025-09-08 19:00:00+00:00,EXIT,-0.00021895439403036903
2025-09-09 16:00:00+00:00,EXIT,-3.764099597636994e-05
2025-09-09 16:15:00+00:00,EXIT,2.177949798008876e-05
2025-09-11 08:00:00+00:00,EXIT,0.0002260508520753861
2025-09-11 08:15:00+00:00,EXIT,-9.537083155020817e-05
2025-09-11 13:15:00+00:00,EXIT,-8.425750188626099e-05
2025-09-11 16:30:00+00:00,EXIT,1.7302543730596542e-05
2025-09-11 16:45:00+00:00,EXIT,9.108099248816625e-05
2025-09-12 08:00:00+00:00,EXIT,-0.00010892580450465894
2025-09-12 08:15:00+00:00,EXIT,-4.0744991825597836e-05
2025-09-12 08:30:00+00:00,EXIT,6.105362760963066e-05
2025-09-12 08:45:00+00:00,EXIT,4.874392078663423e-05
2025-09-12 10:00:00+00:00,EXIT,-5.8492320041742573e-05
2025-09-12 10:15:00+00:00,EXIT,0.0002152922423705016
2025-09-12 11:00:00+00:00,EXIT,4.693878347797247e-06
2025-09-12 13:30:00+00:00,EXIT,0.0002811742631081562
2025-09-12 13:45:00+00:00,EXIT,3.850544321345317e-06
2025-09-12 14:00:00+00:00,EXIT,1.1558864959026495e-05
2025-09-12 23:00:00+00:00,EXIT,-4.641318811437609e-05
2025-09-12 23:15:00+00:00,EXIT,0.00012252826260460321
2025-09-12 23:30:00+00:00,EXIT,-5.572312691952068e-05
2025-09-12 23:45:00+00:00,EXIT,7.391540594600695e-06
2025-09-15 09:15:00+00:00,EXIT,-0.0002195167054949387
2025-09-15 14:00:00+00:00,EXIT,2.6251239621778474e-05
2025-09-15 15:00:00+00:00,EXIT,0.0001160712396413581
2025-09-15 16:30:00+00:00,EXIT,0.00014574031911852064
2025-09-02 23:00:00+00:00,EXIT,0.00012113636882933425
2025-09-03 08:30:00+00:00,EXIT,-7.234556381406621e-05
2025-09-03 09:00:00+00:00,EXIT,-7.085838138341106e-05
2025-09-03 09:15:00+00:00,EXIT,0.00011822332754429373
2025-09-03 09:30:00+00:00,EXIT,-0.00025849703238892867
2025-09-03 09:45:00+00:00,EXIT,-6.896014863875857e-05
2025-09-03 12:00:00+00:00,EXIT,-2.7036322887216682e-05
2025-09-03 12:30:00+00:00,EXIT,-5.8558897389772854e-05
2025-09-03 13:30:00+00:00,EXIT,-8.112874120007575e-05
2025-09-03 13:45:00+00:00,EXIT,0.00014641814288090843
2025-09-03 14:00:00+00:00,EXIT,-0.00013887969191241266
2025-09-03 14:15:00+00:00,EXIT,-4.972448189500742e-05
2025-09-03 23:00:00+00:00,EXIT,1.8744873451396817e-05
2025-09-03 23:15:00+00:00,EXIT,-9.775942134648067e-05
2025-09-03 23:30:00+00:00,EXIT,-0.00018502384625952094
2025-09-04 10:00:00+00:00,EXIT,0.00011031449545866299
2025-09-04 13:00:00+00:00,EXIT,-4.627071985037979e-05
2025-09-04 14:30:00+00:00,EXIT,0.00010886561900974178
