Date,ExitType,PnL
2025-09-02 19:00:00+00:00,EXIT,-0.00019187645039674608
2025-09-02 19:15:00+00:00,EXIT,0.00013908058683498672
2025-09-02 19:30:00+00:00,EXIT,-0.00019415352329846375
2025-09-02 19:45:00+00:00,EXIT,1.8682590997528847e-05
2025-09-02 20:00:00+00:00,EXIT,-0.00017037418796577485
2025-09-02 22:45:00+00:00,EXIT,7.153744349702496e-05
2025-09-03 13:30:00+00:00,EXIT,-1.91093493604939e-05
2025-09-03 13:45:00+00:00,EXIT,1.3202966881455464e-05
2025-09-03 15:45:00+00:00,EXIT,0.00041836874864267483
2025-09-03 16:00:00+00:00,EXIT,8.472993111900714e-05
2025-09-03 18:45:00+00:00,EXIT,7.954516164929993e-05
2025-09-04 08:00:00+00:00,EXIT,4.620359046371405e-05
2025-09-05 08:15:00+00:00,EXIT,-6.516552130903425e-05
2025-09-05 11:30:00+00:00,EXIT,-9.45208935686233e-05
2025-09-08 17:00:00+00:00,EXIT,-2.7337858601808276e-05
2025-09-08 19:00:00+00:00,EXIT,6.776568260543675e-05
2025-09-09 16:00:00+00:00,EXIT,-5.746880688451742e-05
2025-09-09 16:15:00+00:00,EXIT,4.9454588851089937e-05
2025-09-11 08:00:00+00:00,EXIT,-0.00033472918335763596
2025-09-11 08:15:00+00:00,EXIT,0.00010388976887518884
2025-09-11 16:30:00+00:00,EXIT,-9.663819145787153e-05
2025-09-11 16:45:00+00:00,EXIT,-0.00010473318269558662
2025-09-12 08:00:00+00:00,EXIT,2.7891270333619234e-05
2025-09-12 08:15:00+00:00,EXIT,-7.448900451857078e-05
2025-09-12 08:30:00+00:00,EXIT,0.0001935955566481531
2025-09-12 08:45:00+00:00,EXIT,-0.00011783653147922169
2025-09-12 10:00:00+00:00,EXIT,-0.00013354553221044238
2025-09-12 10:15:00+00:00,EXIT,-5.023253774217313e-05
2025-09-12 11:00:00+00:00,EXIT,0.00015390499090726787
2025-09-12 13:30:00+00:00,EXIT,-6.0361336840572145e-05
2025-09-12 13:45:00+00:00,EXIT,-4.416119668130064e-05
2025-09-12 14:00:00+00:00,EXIT,9.278274091040492e-05
2025-09-12 23:00:00+00:00,EXIT,0.00014324921831063506
2025-09-12 23:15:00+00:00,EXIT,-8.874767702678382e-05
2025-09-12 23:30:00+00:00,EXIT,1.6372629722977832e-06
2025-09-12 23:45:00+00:00,EXIT,2.3938780006505583e-05
2025-09-15 09:15:00+00:00,EXIT,-0.00011231172805293501
2025-09-15 14:00:00+00:00,EXIT,-0.00015207089042775047
2025-09-15 15:00:00+00:00,EXIT,0.00015663110526103772
2025-09-15 16:30:00+00:00,EXIT,0.0001558989468134681
2025-09-02 23:00:00+00:00,EXIT,-0.00018550655545999622
2025-09-03 08:30:00+00:00,EXIT,2.740161970235312e-05
2025-09-03 09:00:00+00:00,EXIT,-0.00026435221784016917
2025-09-03 09:15:00+00:00,EXIT,-2.1250846727918657e-05
2025-09-03 09:45:00+00:00,EXIT,-0.00022452578940806384
2025-09-03 12:00:00+00:00,EXIT,-4.858057164276162e-06
2025-09-03 12:30:00+00:00,EXIT,-0.00013290601526468165
2025-09-03 13:30:00+00:00,EXIT,-9.475693052037352e-05
2025-09-03 13:45:00+00:00,EXIT,0.00015341326451179442
2025-09-03 14:00:00+00:00,EXIT,4.0094402981809434e-05
2025-09-03 14:15:00+00:00,EXIT,-5.9272465030434005e-05
2025-09-03 23:00:00+00:00,EXIT,0.00012861666448101973
2025-09-03 23:15:00+00:00,EXIT,0.00014076858759993292
2025-09-03 23:30:00+00:00,EXIT,-4.915746306741382e-05
2025-09-04 10:00:00+00:00,EXIT,-9.026072229241664e-05
2025-09-04 13:00:00+00:00,EXIT,-1.2393779031992145e-05
2025-09-04 14:30:00+00:00,EXIT,5.615787450662893e-05
