Date,ExitType,PnL
2025-09-02 19:00:00+00:00,EXIT,-4.161353389012183e-05
2025-09-02 19:15:00+00:00,EXIT,0.00023846430001505054
2025-09-02 19:30:00+00:00,EXIT,-6.03347108721731e-05
2025-09-02 19:45:00+00:00,EXIT,-1.6258027215932588e-05
2025-09-02 20:00:00+00:00,EXIT,-0.0002258111672642868
2025-09-02 22:45:00+00:00,EXIT,-0.0001401465198141469
2025-09-03 13:30:00+00:00,EXIT,6.901781983827206e-06
2025-09-03 13:45:00+00:00,EXIT,-0.00015658164610482788
2025-09-03 15:45:00+00:00,EXIT,-0.00010883998582063735
2025-09-03 16:00:00+00:00,EXIT,3.284270754902933e-05
2025-09-03 18:45:00+00:00,EXIT,-2.3188409007021155e-05
2025-09-04 08:00:00+00:00,EXIT,-3.457639028214515e-05
2025-09-04 23:45:00+00:00,EXIT,-4.137438647899347e-05
2025-09-05 08:15:00+00:00,EXIT,-1.8407256704965765e-05
2025-09-05 11:30:00+00:00,EXIT,-7.455070209921978e-07
2025-09-08 17:00:00+00:00,EXIT,8.959901471027161e-05
2025-09-08 19:00:00+00:00,EXIT,5.0717735214378645e-05
2025-09-09 16:00:00+00:00,EXIT,0.00039372086180475995
2025-09-09 16:15:00+00:00,EXIT,-0.0001336060252286279
2025-09-11 08:00:00+00:00,EXIT,0.00014500487645336977
2025-09-11 08:15:00+00:00,EXIT,9.76016577839515e-05
2025-09-11 13:15:00+00:00,EXIT,7.833309996249539e-05
2025-09-11 16:30:00+00:00,EXIT,-0.00010363566469401233
2025-09-11 16:45:00+00:00,EXIT,7.03859563529977e-05
2025-09-12 08:00:00+00:00,EXIT,-7.103053870667724e-05
2025-09-12 08:15:00+00:00,EXIT,-0.0001964869681539233
2025-09-12 08:30:00+00:00,EXIT,8.155911083536118e-05
2025-09-12 08:45:00+00:00,EXIT,9.364916525975027e-05
2025-09-12 10:00:00+00:00,EXIT,2.928543123240267e-06
2025-09-12 10:15:00+00:00,EXIT,-6.512889000106059e-05
2025-09-12 11:00:00+00:00,EXIT,0.0002474479735837864
2025-09-12 13:30:00+00:00,EXIT,3.821704893224986e-05
2025-09-12 13:45:00+00:00,EXIT,-8.965597654453231e-05
2025-09-12 14:00:00+00:00,EXIT,-0.0002150578836527064
2025-09-12 23:00:00+00:00,EXIT,-9.485343417630939e-05
2025-09-12 23:15:00+00:00,EXIT,0.00024693248378599136
2025-09-12 23:30:00+00:00,EXIT,-9.597566154793608e-05
2025-09-12 23:45:00+00:00,EXIT,-0.00018813778125288005
2025-09-15 09:15:00+00:00,EXIT,3.4787136664626404e-05
2025-09-15 14:00:00+00:00,EXIT,-0.0001804748691169564
2025-09-15 15:00:00+00:00,EXIT,-7.685074465622588e-05
2025-09-15 16:30:00+00:00,EXIT,-6.802214354471375e-05
2025-09-02 23:00:00+00:00,EXIT,-0.00011723852604071463
2025-09-03 08:30:00+00:00,EXIT,-8.68533792582584e-05
2025-09-03 09:00:00+00:00,EXIT,0.00021067137261416042
2025-09-03 09:15:00+00:00,EXIT,-7.802375569023793e-06
2025-09-03 09:30:00+00:00,EXIT,-0.00023967204302950383
2025-09-03 09:45:00+00:00,EXIT,-2.759175768475682e-05
2025-09-03 12:00:00+00:00,EXIT,8.992067143303892e-05
2025-09-03 12:30:00+00:00,EXIT,0.00016082470964555115
2025-09-03 13:30:00+00:00,EXIT,-0.00012994711447107424
2025-09-03 13:45:00+00:00,EXIT,-2.9715390463432313e-07
2025-09-03 14:00:00+00:00,EXIT,8.030811523681605e-05
2025-09-03 14:15:00+00:00,EXIT,-6.175150610714649e-05
2025-09-03 23:00:00+00:00,EXIT,-5.259445934080591e-05
2025-09-03 23:15:00+00:00,EXIT,-4.806437785048885e-05
2025-09-03 23:30:00+00:00,EXIT,0.0002370213039275241
2025-09-04 10:00:00+00:00,EXIT,-4.6486911594923396e-05
2025-09-04 13:00:00+00:00,EXIT,-9.39287177292072e-05
2025-09-04 14:30:00+00:00,EXIT,8.549573003260154e-05
2025-09-04 16:15:00+00:00,EXIT,-6.444569811648694e-05
2025-09-04 18:00:00+00:00,EXIT,0.00010119865647699556
2025-09-04 18:45:00+00:00,EXIT,-3.250077392429329e-05
2025-09-04 19:15:00+00:00,EXIT,-0.00016860240687550037
2025-09-04 20:30:00+00:00,EXIT,0.00021196842325630084
2025-09-04 22:15:00+00:00,EXIT,8.07369569301098e-05
2025-09-04 22:30:00+00:00,EXIT,-6.779895319082785e-05
2025-09-04 23:00:00+00:00,EXIT,-2.1768127459974147e-05
2025-09-04 23:15:00+00:00,EXIT,0.0001564471035705352
2025-09-04 23:30:00+00:00,EXIT,-2.104634226433775e-05
2025-09-04 23:45:00+00:00,EXIT,-0.00019246677659580413
2025-09-05 08:00:00+00:00,EXIT,-1.7106630190776362e-05
2025-09-05 08:15:00+00:00,EXIT,0.00029399537519690276
2025-09-05 08:30:00+00:00,EXIT,0.00013522834939508783
2025-09-05 10:30:00+00:00,EXIT,-0.00013812098796615933
2025-09-05 12:30:00+00:00,EXIT,0.00023430051798386945
2025-09-05 14:30:00+00:00,EXIT,0.00011098443407486615
2025-09-05 15:45:00+00:00,EXIT,0.00012952407253897065
2025-09-05 16:00:00+00:00,EXIT,2.8846523539473274e-05
2025-09-05 16:15:00+00:00,EXIT,-0.0001200379639264142
2025-09-05 16:30:00+00:00,EXIT,-0.00016654970276476692
2025-09-05 16:45:00+00:00,EXIT,-6.410297277628473e-05
2025-09-05 18:45:00+00:00,EXIT,0.00022256268121467277
2025-09-05 22:00:00+00:00,EXIT,-0.00010434529183845701
2025-09-05 22:45:00+00:00,EXIT,0.0002369930162398971
2025-09-05 23:00:00+00:00,EXIT,-3.857516553109313e-06
2025-09-05 23:15:00+00:00,EXIT,1.9644775351382345e-05
2025-09-05 23:30:00+00:00,EXIT,5.05603208554834e-05
2025-09-05 23:45:00+00:00,EXIT,5.8978272915767524e-05
2025-09-08 08:45:00+00:00,EXIT,-5.02086482021082e-06
2025-09-08 23:15:00+00:00,EXIT,-0.0002666625132276961
2025-09-08 23:30:00+00:00,EXIT,-0.00010904406753622034
2025-09-08 23:45:00+00:00,EXIT,0.0002316229544498142
2025-09-09 08:30:00+00:00,EXIT,5.7798547888273336e-05
2025-09-09 14:45:00+00:00,EXIT,5.945103942429337e-05
2025-09-09 15:00:00+00:00,EXIT,1.7347612894057753e-05
2025-09-09 23:00:00+00:00,EXIT,-2.7853463397315955e-05
2025-09-10 13:30:00+00:00,EXIT,-0.00018520535523362195
2025-09-10 13:45:00+00:00,EXIT,1.4533097691112674e-05
2025-09-10 14:00:00+00:00,EXIT,-3.781004929192551e-05
2025-09-10 14:15:00+00:00,EXIT,0.00015316795598956822
2025-09-10 14:30:00+00:00,EXIT,-6.128331600040591e-05
2025-09-10 16:30:00+00:00,EXIT,-5.513366715482255e-05
2025-09-10 23:00:00+00:00,EXIT,-1.6528499183350595e-05
2025-09-10 23:15:00+00:00,EXIT,-0.00010299947960858496
