Datetime,Close,High,Low,Open,Volume,gap_pct,volatility,volume_norm,rvol_10d,vwap,vwap_dev,momentum_5,rsi_14,macd,macd_signal,macd_hist,ticker
2025-09-02 12:45:00+00:00,229.44,232.14,229.03,230.1017,0,-0.00016642043973230406,0.013515762812704057,,,,,-0.005030355594102365,15.102040816326607,-0.24046837739373927,-0.1380081942813663,-0.10246018311237298,AAPL
2025-09-02 13:00:00+00:00,229.53,229.65,229.25,229.42,0,-8.716875871692047e-05,0.0017435271554354708,,,,,-0.00472638973202677,18.699186991870178,-0.2900525835722192,-0.16841707213953688,-0.12163551143268231,AAPL
2025-09-02 13:15:00+00:00,229.43,229.97,229.1392,229.57,0,0.00017426915871560162,0.0036189397569369283,,,,,-0.004339280622870589,18.930041152263655,-0.3335723737853016,-0.20144813246868984,-0.13212424131661174,AAPL
2025-09-02 13:30:00+00:00,229.38999938964844,229.52999877929688,227.69000244140625,228.75,5017317,-0.0029638669746764016,0.008043699837773224,20.0,23.0,229.38999938964844,0.0,-0.004509847755195806,19.087132095493644,-0.36705861282604246,-0.23457022854016038,-0.13248838428588208,AAPL
2025-09-02 13:45:00+00:00,230.19000244140625,230.4550018310547,229.0,229.3699951171875,1810347,-8.720638438538757e-05,0.006343470645806624,5.302976244876725,6.36357149385207,229.60211924861346,0.002560443234220443,0.0002172696680553532,44.52301841965306,-0.32529335879664245,-0.2527148545914568,-0.07257850420518563,AAPL
2025-09-02 14:00:00+00:00,230.1699981689453,230.69500732421875,230.02999877929688,230.1300048828125,1510823,-0.0002606436333351275,0.0028897081250248645,3.623734137859782,4.529667672324727,229.70501136010233,0.0020242780342046287,0.003181651712627742,46.84012398495314,-0.2904600292685302,-0.2602638895268715,-0.03019613974165869,AAPL
2025-09-02 14:15:00+00:00,230.60000610351562,230.77999877929688,229.99000549316406,230.16000366210938,1348854,-4.342228316221087e-05,0.003432365630705223,2.784776544977616,3.6202095084709005,229.8296293785691,0.003351946948831268,0.004661726587006587,53.1148379495016,-0.2255562460626379,-0.2533223608340248,0.027766114771386907,AAPL
2025-09-02 14:30:00+00:00,229.3699951171875,230.75,229.30999755859375,230.60000610351562,1130893,0.0,0.006244589780105372,2.0907164699894643,2.8224672344857766,229.78158113254702,-0.001791205427915038,-0.0002615389565989723,36.66669379322926,-0.27025579663617805,-0.2567090479944555,-0.013546748641722561,AAPL
2025-09-02 14:45:00+00:00,228.10000610351562,229.4600067138672,228.0,229.41000366210938,1591933,0.00017442798000424694,0.006364180683321833,2.565530342984103,3.5917424801777447,229.5658745444978,-0.0063853934906080365,-0.005623581191704807,25.427076874184934,-0.4035066388127859,-0.2860685661581216,-0.11743807265466433,AAPL
2025-09-02 15:00:00+00:00,227.94000244140625,228.43739318847656,227.9114990234375,228.09500122070312,1134491,-2.194161630240685e-05,0.0023055926794739836,1.6751858924750997,2.4290195440888946,229.4296926439944,-0.006493013983589734,-0.009774533976873001,25.09374691396421,-0.5160709054292738,-0.33206903401235205,-0.18400187141692176,AAPL
2025-09-02 15:15:00+00:00,227.82899475097656,228.14990234375,227.5283966064453,227.93499755859375,1267637,-2.1957018333307003e-05,0.0027266797287016933,1.711601071947325,2.567401607920987,229.29270483251676,-0.0063835876619334365,-0.010170758294269278,24.304996687530462,-0.6072364468248281,-0.3871025165748473,-0.22013393024998085,AAPL
2025-09-02 15:30:00+00:00,227.4600067138672,228.00999450683594,227.32000732421875,227.82000732421875,1009992,-3.944812541369463e-05,0.0030286505154713747,1.2766700540825735,1.978838583827989,229.17571729220407,-0.007486441402294438,-0.013616649204418962,23.529963028586977,-0.7011773104588599,-0.44991747535164983,-0.25125983510721006,AAPL
2025-09-02 15:45:00+00:00,227.4154052734375,227.69500732421875,227.1699981689453,227.4499969482422,837071,-4.4006705924315576e-05,0.0023082398870856303,1.00492588009694,1.6078814081551043,229.08726813696887,-0.007297930073232111,-0.008521558553250985,23.347254722823337,-0.7703450272382213,-0.5140029857289642,-0.2563420415092571,AAPL
2025-09-02 16:00:00+00:00,227.86000061035156,227.87989807128906,227.3800048828125,227.39999389648438,688628,-6.776751528593597e-05,0.0021982990408703387,0.7938996492157648,1.3099344212060122,229.0385517740251,-0.005145645370812216,-0.0010521941549407332,30.376001293574575,-0.7802911029412769,-0.5672606091714267,-0.21303049376985017,AAPL
2025-09-02 16:15:00+00:00,227.85000610351562,228.1468963623047,227.77499389648438,227.84019470214844,600687,-8.692139098601067e-05,0.0016322952423144398,0.6693386190722846,1.137875652422884,228.99877479813495,-0.00501648402106943,-0.00039482467722518066,34.4703091862133,-0.7799886886905085,-0.6098062250752432,-0.17018246361526534,AAPL
2025-09-02 16:30:00+00:00,228.02000427246094,228.14999389648438,227.6699981689453,227.8437042236328,751529,-2.7658019372400028e-05,0.002106688570459414,0.8037656491625064,1.406589886034386,228.95943969178748,-0.00410306480742248,0.000838389870846612,35.478589407348366,-0.7573018869691737,-0.6393053574540293,-0.11799652951514439,AAPL
2025-09-02 16:45:00+00:00,228.01719665527344,228.14999389648438,227.64999389648438,228.02630615234375,563789,2.7637399196266958e-05,0.002192729463704733,0.5853293847572915,1.0535928925631246,228.93186356494473,-0.003995367422551116,0.002449617185262598,36.15444991510483,-0.7311210757441131,-0.6576685011120461,-0.073452574632067,AAPL
2025-09-02 17:00:00+00:00,227.96499633789062,228.2198944091797,227.8699951171875,228.02000427246094,570130,1.231318176297326e-05,0.0015345113824929723,0.5748981767329139,1.0635616269558907,228.90407105464593,-0.004102481499907952,0.0024166835302661394,36.068205212358095,-0.7064413079288556,-0.6674230624754081,-0.039018245453447564,AAPL
2025-09-02 17:15:00+00:00,228.41000366210938,228.54539489746094,227.85000610351562,227.9499969482422,644995,-6.57968981615289e-05,0.003050619887058853,0.6299051189514234,1.1968197260077047,228.88851027566264,-0.0020905663328271633,0.0024137762234905935,31.299454953510747,-0.6435555345412922,-0.662649556888585,0.01909402234729274,AAPL
2025-09-02 17:30:00+00:00,228.95069885253906,229.0800018310547,228.3800048828125,228.4199981689453,705843,4.3756869995600266e-05,0.0030645169155655615,0.66636239418731,1.2994066686652546,228.89058228211155,0.0002626432674867142,0.0048307777903826565,38.45340207615656,-0.5438197078980522,-0.6388835870904784,0.0950638791924262,AAPL
2025-09-02 17:45:00+00:00,228.61000061035156,229.33999633789062,228.61000061035156,228.9499969482422,628933,-3.0657442864023644e-06,0.0031884504794472204,0.5766352927758146,1.1532705855516292,228.88249261738943,-0.0011905323291518802,0.002587476216278084,30.830670456917247,-0.48665993474355673,-0.6084388566210941,0.12177892187753736,AAPL
2025-09-02 18:00:00+00:00,228.58999633789062,228.77999877929688,228.5399932861328,228.58999633789062,535075,-8.750392549551351e-05,0.0010499387418918282,0.4788364491298412,0.9816147207161745,228.87548972339647,-0.001247374220152944,0.002512089838044851,40.20247477690208,-0.4379264369442524,-0.5743363726857258,0.13640993574147342,AAPL
2025-09-02 18:15:00+00:00,228.39999389648438,228.64500427246094,228.3300018310547,228.60000610351562,477041,4.378916744109856e-05,0.0013779633989318848,0.4179802267658892,0.8777584762083672,228.86555233071851,-0.0020342005578951965,0.0019081769814739413,55.17112586404621,-0.40991119682115595,-0.5414513375128118,0.13154014069165587,AAPL
2025-09-02 18:30:00+00:00,228.5050048828125,228.59429931640625,228.35000610351562,228.39999389648438,505744,0.0,0.0010695850237252798,0.5522900378854166,0.9320771110544978,228.85773702784311,-0.0015412725373042592,0.00041592408029411665,59.927610059520624,-0.37491363716779347,-0.5081437974438082,0.13323016027601475,AAPL
2025-09-02 18:45:00+00:00,228.57150268554688,228.89990234375,228.4199981689453,228.5050048828125,577437,0.0,0.0021001910879405185,0.6760953720466996,1.0626553665203784,228.8508241082994,-0.0012205392916581654,-0.0016562350274214044,63.253855414467274,-0.33791670859255873,-0.47409837967355833,0.1361816710809996,AAPL
2025-09-02 19:00:00+00:00,228.85000610351562,228.89999389648438,226.97000122070312,228.57000732421875,1652789,-6.54220368924212e-06,0.008443770459540745,1.9192264796956666,2.9096146237196514,228.85077121766204,-3.343288477233459e-06,0.0010498468681303663,75.63990700449779,-0.28286281145383896,-0.4358512660296145,0.15298845457577553,AAPL
2025-09-02 19:15:00+00:00,228.94000244140625,229.0800018310547,228.75,228.85000610351562,768419,0.0,0.0014420005342076238,0.9234109408752815,1.342451236113151,228.8533753169363,0.00037852675037007013,0.001531152321286422,77.65948022899158,-0.22932671339145827,-0.39454635550198325,0.16521964211052498,AAPL
2025-09-02 19:30:00+00:00,229.14500427246094,229.1999969482422,228.92469787597656,228.92469787597656,949044,-6.684967793518074e-05,0.0012025747978261937,1.1530673297529155,1.63511664333591,228.86352100542263,0.0012299175762119023,0.003261866882160236,75.53239224817483,-0.16841564475828363,-0.3493202133532433,0.18090456859495968,AAPL
2025-09-02 19:45:00+00:00,229.7100067138672,230.0,228.89500427246094,229.13999938964844,3738274,-2.1841553248741263e-05,0.004822360698622667,4.018018924363382,5.784989384292169,228.96553998119984,0.003251435708309974,0.005273415484587263,80.27910119281233,-0.07370261110435194,-0.29419669290346506,0.22049408179911312,AAPL
2025-09-02 20:00:00+00:00,233.0001,235.77,228.81,229.72,0,4.350392164351492e-05,0.03029775378721926,0.0,0.0,228.96553998119984,0.017620817609197603,0.019375106968368083,90.21705909015787,0.26380025701806176,-0.1825973029191597,0.44639755993722147,AAPL
2025-09-02 20:15:00+00:00,239.14,239.26,229.72,233.2,0,0.0008579395459486297,0.040909090909090874,0.0,0.0,228.96553998119984,0.04443664325922391,0.04496392231613,95.10970755724446,1.0150119029029554,0.056924538245263306,0.9580873646576921,AAPL
2025-09-02 20:30:00+00:00,237.0,239.5,236.71,239.14,0,0.0,0.011666806055030494,0.0,0.0,228.96553998119984,0.03509025864529598,0.03520571971976194,81.3358229340303,1.4212886977939263,0.3297973701549959,1.0914913276389304,AAPL
2025-09-02 20:45:00+00:00,238.1177,241.0694,224.4959,237.1,0,0.0004219409282700182,0.06990088570223532,0.0,0.0,228.96553998119984,0.03997177924482282,0.03915728276960495,82.16789708101713,1.8125609593433296,0.6263500879926627,1.186210871350667,AAPL
2025-09-02 21:00:00+00:00,237.7111,254.5194,223.4856,238.06,0,-0.00024231713980107813,0.13036125346551283,0.0,0.0,228.96553998119984,0.038195966168176394,0.03483127879622239,79.28918311248853,2.0660220080291367,0.9142844719999575,1.151737536029179,AAPL
2025-09-02 21:15:00+00:00,237.45,242.5802,224.0301,237.61,0,-0.00042530618048536225,0.078069525693363,0.0,0.0,228.96553998119984,0.037055619895888264,0.019098275065117853,79.71345904201848,2.220229701352423,1.1754735178704507,1.0447561834819723,AAPL
2025-09-02 21:30:00+00:00,237.3,242.6437,232.9668,237.4415,0,-3.579700989681177e-05,0.0407548806758717,0.0,0.0,228.96553998119984,0.036400499479024254,-0.0076942376850379635,79.02288077007083,2.3037801197526733,1.4011348382468953,0.9026452815057779,AAPL
2025-09-02 21:45:00+00:00,236.93,238.3053,224.0301,237.32,0,8.42815002106271e-05,0.06015169391538844,0.0,0.0,228.96553998119984,0.03478453578409276,-0.0002953586497890237,78.08619685693102,2.313470275254275,1.5836019256483713,0.7298683496059037,AAPL
2025-09-02 22:00:00+00:00,236.51,245.2882,227.3287,236.85,0,-0.00033765247119407635,0.07582647245091827,0.0,0.0,228.96553998119984,0.03295019861687318,-0.006751703044334922,75.8219066567897,2.2611936703025037,1.7191202745791978,0.5420733957233059,AAPL
2025-09-02 22:15:00+00:00,236.42,236.75,236.36,236.5101,0,4.228151029695136e-07,0.0016489782043134157,0.0,0.0,228.96553998119984,0.032557126366754695,-0.0054313828845182766,75.278759436092,2.187288140265622,1.8127538477164826,0.3745342925491393,AAPL
2025-09-02 22:30:00+00:00,236.0201,236.74,236.02,236.43,0,4.229760595558467e-05,0.0030452988199467022,0.0,0.0,228.96553998119984,0.03081057533539509,-0.006021899347230852,72.91453885086676,2.0725577319431068,1.8647146245618076,0.20784310738129919,AAPL
2025-09-02 22:45:00+00:00,235.55,236.1,235.5,236.0245,0,1.8642480025961917e-05,0.002542108975974928,0.0,0.0,228.96553998119984,0.028757427948942958,-0.007374631268436627,70.6235057022005,1.9215494891611513,1.8760815974816765,0.04546789167947485,AAPL
2025-09-02 23:00:00+00:00,235.9,235.95,235.55,235.69,0,0.0005943536404159896,0.0016971445542873149,0.0,0.0,228.96553998119984,0.030286042254959192,-0.004347275566623066,70.88692151186798,1.8092604158800043,1.8627173611613421,-0.05345694528133782,AAPL
2025-09-02 23:15:00+00:00,235.68,236.26,235.5,235.9,0,0.0,0.0032217041119117886,0.0,0.0,228.96553998119984,0.02932519897689183,-0.0035093653545303916,68.86206926485708,1.6831164363477171,1.8267971761986173,-0.14368073985090013,AAPL
2025-09-02 23:30:00+00:00,235.95,236.0,235.65,235.68,0,0.0,0.0014850644942294396,0.0,0.0,228.96553998119984,0.030504415727247155,-0.0019879874799085817,61.518277588186116,1.5866433306019303,1.77876640707928,-0.1921230764773496,AAPL
2025-09-02 23:45:00+00:00,236.8,236.8,235.85,235.86,0,-0.0003814367450730027,0.004027813109471793,0.0,0.0,228.96553998119984,0.03421676475614389,0.003304379584620154,34.43196636240269,1.5607838508227303,1.73516989582797,-0.1743860450052397,AAPL
2025-09-03 08:00:00+00:00,235.92,235.92,235.39,235.63,0,-0.004940878378378445,0.0022492891397530076,0.0,0.0,228.96553998119984,0.030373391643874325,0.0015707917639566915,41.367458515842266,1.452537433892303,1.6786434034408366,-0.22610596954853368,AAPL
2025-09-03 08:15:00+00:00,236.05,236.2,235.81,235.87,0,-0.00021193624957605524,0.001653453173358148,0.0,0.0,228.96553998119984,0.030941162671823327,0.0006358626536668854,30.373787421455432,1.3615462247999233,1.615223967712654,-0.2536777429127308,AAPL
2025-09-03 08:30:00+00:00,236.2,236.2,236.0,236.01,0,-0.00016945562380860183,0.0008474217194186206,0.0,0.0,228.96553998119984,0.03159628308868734,0.0022063815342836524,34.92247211191156,1.2867064316386347,1.5495204604978503,-0.26281402885921556,AAPL
2025-09-03 08:45:00+00:00,236.2,236.2,236.05,236.16,0,-0.00016934801016084693,0.00063516260162592,,0.0,228.96553998119984,0.03159628308868734,0.0010595465140919025,36.8421052631579,1.2134079448981652,1.4822979573779134,-0.2688900124797482,AAPL
2025-09-03 09:00:00+00:00,236.08,236.31,236.07,236.2,0,0.0,0.0010160880609653223,,0.0,228.96553998119984,0.031072186755196154,-0.0030405405405404817,37.07627118644069,1.1325796952308735,1.4123543049485054,-0.2797746097176319,AAPL
2025-09-03 09:15:00+00:00,236.3,236.3,236.02,236.08,0,0.0,0.0011860386309725565,,0.0,228.96553998119984,0.032033030033263514,0.001610715496778603,43.10722100656459,1.0738956854319213,1.3446625810451887,-0.2707668956132674,AAPL
2025-09-03 09:30:00+00:00,236.63,236.63,236.22,236.31,0,4.23190859077059e-05,0.0017350090982184273,,0.0,228.96553998119984,0.03347429495036449,0.002457106545223464,51.33928571428578,1.0420048437326557,1.284131033582682,-0.24212618985002643,AAPL
2025-09-03 09:45:00+00:00,237.13,237.22,236.65,236.65,0,8.452013692266506e-05,0.0024086203253749975,,0.0,228.96553998119984,0.035658029673244857,0.003937341236240455,57.259713701431636,1.0450304823587828,1.2363109233379024,-0.19128044097911956,AAPL
2025-09-03 10:00:00+00:00,237.21,237.36,236.99,237.1,0,-0.00012651288322861358,0.0015605229860818411,,0.0,228.96553998119984,0.03600742722890577,0.004276037256562226,63.01831469770897,1.0418735840475506,1.1974234554798322,-0.1555498714322816,AAPL
2025-09-03 10:15:00+00:00,237.74,237.75,237.14,237.25,0,0.0001686269550187262,0.0025711275026344097,,0.0,228.96553998119984,0.038322186035158974,0.0070315147407657985,73.6501079913607,1.0698062297120146,1.1719000103262687,-0.10209378061425411,AAPL
2025-09-03 10:30:00+00:00,237.31,237.78,237.3,237.66,0,-0.0003365020610751767,0.002019691996970419,,0.0,228.96553998119984,0.03644417417348182,0.004274227676682063,64.96815286624198,1.0451972628711985,1.1465594608352547,-0.10136219796405621,AAPL
2025-09-03 10:45:00+00:00,237.64,237.97,237.1,237.31,0,0.0,0.003666090767350742,,0.0,228.96553998119984,0.0378854390905828,0.004268266914592367,70.3319502074687,1.04033043970108,1.1253136566084199,-0.0849832169073399,AAPL
2025-09-03 11:00:00+00:00,238.88,239.18,237.64,237.64,0,0.0,0.006480390506648799,,0.0,228.96553998119984,0.043301101203326156,0.00737991818833561,75.30224525043175,1.1235791629757443,1.1249667578818847,-0.001387594906140377,AAPL
2025-09-03 11:15:00+00:00,238.74,239.4,238.62,238.88,0,0.0,0.003265237776289355,,0.0,228.96553998119984,0.042689655480919714,0.0064499810294675886,69.09448818897641,1.1648301095530371,1.1329394282161154,0.031890681336921745,AAPL
2025-09-03 11:30:00+00:00,238.8,238.99,238.5,238.66,0,-0.00033509256932232767,0.002053129975697683,,0.0,228.96553998119984,0.04295170364766537,0.004458652309245359,83.80281690140903,1.188661134825253,1.1440837695379429,0.044577365287310045,AAPL
2025-09-03 11:45:00+00:00,238.26,238.8,238.17,238.76,0,-0.0001675041876047758,0.0026386329368404417,,0.0,228.96553998119984,0.04059327014695448,0.004003202562049557,73.66167023554603,1.1507092471060503,1.1454088650515644,0.005300382054485908,AAPL
2025-09-03 12:00:00+00:00,238.2,239.47,229.72,235.61,0,-0.011122303366070584,0.04138194473918764,,0.0,228.96553998119984,0.040331221980208824,0.0023565056387813144,71.83406113537126,1.1030750416610147,1.1369421003734546,-0.03386705871243989,AAPL
2025-09-03 12:15:00+00:00,238.15,238.8,237.9,238.11,0,-0.00037783375314850965,0.003779765654529443,,0.0,228.96553998119984,0.040112848507920865,-0.0030559276624245735,71.05831533477355,1.0491955354956986,1.1193927873979035,-0.07019725190220494,AAPL
2025-09-03 12:30:00+00:00,238.18,238.3,237.65,238.2,0,0.0002099517111063739,0.002728799328295574,,0.0,228.96553998119984,0.04024387259129369,-0.0023456479852559387,73.12775330396474,0.9974187653035642,1.0949979829790357,-0.09757921767547151,AAPL
2025-09-03 12:45:00+00:00,237.8,238.31,237.76,238.11,0,-0.00029389537324709536,0.0023098567888791373,,0.0,228.96553998119984,0.03858423420190463,-0.0041876046901172526,65.95744680851068,0.9151729337820314,1.0590329731396348,-0.1438600393576035,AAPL
2025-09-03 13:00:00+00:00,237.75,238.75,237.66,237.86,0,0.0002523128679562753,0.004582527537206774,,0.0,228.96553998119984,0.03836586072961654,-0.002140518761017285,62.669683257918564,0.836317391321785,1.014489856776065,-0.17817246545428,AAPL
2025-09-03 13:15:00+00:00,237.17,237.84,236.6,237.75,0,0.0,0.0052155625657203325,,0.0,228.96553998119984,0.035832728451075255,-0.004324097397145232,50.44444444444436,0.7187374946213367,0.9553393843451193,-0.2366018897237826,AAPL
2025-09-03 13:30:00+00:00,234.5050048828125,237.97000122070312,234.49000549316406,237.1999969482422,10253741,0.0001264786787629127,0.014671145751736283,20.0,21.614829072180058,230.34179960188604,0.01807403297240009,-0.015305459236563124,30.910395332345004,0.4058335491730247,0.8454382173107005,-0.43960466813767574,AAPL
2025-09-03 13:45:00+00:00,235.69000244140625,236.47999572753906,234.3699951171875,234.4907989501953,4239222,-6.057837709812005e-05,0.008998223468886369,5.850041844445473,8.197011171751825,230.83997322034446,0.02101035255463435,-0.010454268026676261,36.75710918300812,0.2505857213828335,0.7264677181251271,-0.4758819967422936,AAPL
2025-09-03 14:00:00+00:00,235.8000030517578,236.16000366210938,235.11000061035156,235.6300048828125,3189356,-0.000254561321957921,0.004456151720915245,3.60739561366357,5.828593138148528,231.1648046342814,0.020051488481603437,-0.00841041609857951,39.82480920121439,0.13487210759939217,0.6081485960199802,-0.473276488420588,AAPL
2025-09-03 14:15:00+00:00,236.8300018310547,237.27000427246094,235.77999877929688,235.77999877929688,3489207,-8.48357599747214e-05,0.00631947366561313,3.2961317951289857,6.017114332051697,231.54356173702143,0.022831298155624794,-0.0038696032342599995,45.01232167212448,0.12484143409361081,0.5114871636347064,-0.38664572954109555,AAPL
2025-09-03 14:30:00+00:00,237.09500122070312,237.49000549316406,236.67999267578125,236.81390380859375,2628511,-6.797290181343326e-05,0.003420461401782854,2.2088293392148928,4.363449654046375,231.80975323915914,0.022799937913273113,-0.00031622371841655283,37.508740979471526,0.13669950235484407,0.4365296313787339,-0.29983012902388984,AAPL
2025-09-03 14:45:00+00:00,237.00999450683594,237.60000610351562,236.84019470214844,237.08999633789062,2244509,-2.110918740054387e-05,0.003204738340306592,1.7235923405998324,3.618763511666669,232.01430153645623,0.02153183203490901,0.010682030540351217,37.7996760228965,0.13765102022986753,0.3767539091489607,-0.23910288891909315,AAPL
2025-09-03 15:00:00+00:00,236.27000427246094,237.1750030517578,236.0500030517578,237.02000427246094,2015231,4.223351696972971e-05,0.0047464348144504375,1.4363841879427623,3.1723838750636197,232.15947059814187,0.01770564717316327,0.002460867347136908,33.71943691410185,0.07779727884016552,0.31696258308720165,-0.23916530424703614,AAPL
2025-09-03 15:15:00+00:00,236.01100158691406,236.57989501953125,235.99000549316406,236.27999877929688,1396652,4.2301209020219393e-05,0.002496569872248003,0.9482833102410343,2.170932555903561,232.24842181105248,0.016200668863630245,0.0008948199000231583,34.98463687298816,0.0093555603420441,0.25544117853817017,-0.24608561819612607,AAPL
2025-09-03 15:30:00+00:00,236.24000549316406,236.33999633789062,235.66000366210938,236.02000427246094,1443353,3.814519444577522e-05,0.0028810806858399515,0.9342156523952175,2.2145361431519106,232.3414692461309,0.01677933887429814,-0.002491222958785011,37.202952547725346,-0.026105366875498248,0.19913186945543648,-0.22523723633093473,AAPL
2025-09-03 15:45:00+00:00,235.61500549316406,236.35000610351562,235.49000549316406,236.22999572753906,1158622,-4.237117081039708e-05,0.003640522481926735,0.7228195140344479,1.7633886447579312,232.4015996278624,0.013826952441150129,-0.006242205529088274,34.60466386570505,-0.10344819740916478,0.13861585608251623,-0.242064053491681,AAPL
2025-09-03 16:00:00+00:00,236.27999877929688,236.2899932861328,235.52000427246094,235.61000061035156,1259698,-2.124178297568237e-05,0.003268065921129009,0.756164321725169,1.8992640755615182,232.4775388462027,0.016356246508656178,-0.0030800208618122493,39.287304175173574,-0.10981763785190424,0.08892915729563214,-0.19874679514753638,AAPL
2025-09-03 16:15:00+00:00,236.49000549316406,236.82000732421875,236.1300048828125,236.27999877929688,969075,0.0,0.002920274441218208,0.5652696341842316,1.4542455716793774,232.53708080388486,0.016999115477040774,0.0009311432544327758,42.46956047013512,-0.09680378480933882,0.051782568874637946,-0.14858635368397677,AAPL
2025-09-03 16:30:00+00:00,236.9550018310547,237.1094970703125,236.44000244140625,236.4998016357422,1021497,4.142307222538487e-05,0.0028308464712262548,0.5786096640162698,1.5247053929017604,232.60512149091053,0.018700707500604766,0.00399981457556331,45.63810531638618,-0.048410844106001605,0.03174388627851004,-0.08015473038451165,AAPL
2025-09-03 16:45:00+00:00,237.05499267578125,237.35000610351562,236.72000122070312,236.9499969482422,1052561,-2.1121659276339755e-05,0.0026588094151784865,0.5789467821981295,1.5621510872460909,232.67463520200604,0.018826106549913436,0.0034498271404788117,49.3339073228058,-0.001967978800621495,0.025001513262683735,-0.02696949206330523,AAPL
2025-09-03 17:00:00+00:00,237.77000427246094,237.89999389648438,236.99000549316406,237.0399932861328,1447168,-6.327388206057351e-05,0.003838965698171694,0.7655271765908759,2.1236700869864547,232.78177265623455,0.021428789545274506,0.009146271370901182,74.42765259362935,0.09147927071850859,0.038297064753848704,0.05318220596465988,AAPL
2025-09-03 17:15:00+00:00,237.4272003173828,237.8385009765625,237.33999633789062,237.75999450683594,1130617,-4.209852144987051e-05,0.002096671644470207,0.5807115844209741,1.648489369894121,232.856850480921,0.019627293880436148,0.004855263010042243,64.87121946376928,0.13630424448689382,0.05789850070045773,0.07840574378643608,AAPL
