Strategy,TimestampUTC,Return%,Sharpe,MaxDD%,Trades,WinRate%,AvgWin%,AvgLoss%,Expectancy%,Exposure%
5.744893917944327,0.026303252766620603,0.0346671126047295,19.026167574115604,516.0,47.674418604651166,1.10935622914257,2025-09-15 17:41:48,,,
5.744893917944327,0.026303252766620603,0.0346671126047295,19.026167574115604,516.0,47.674418604651166,1.10935622914257,2025-09-15 17:58:38,,,
5.744893917944327,0.026303252766620603,0.0346671126047295,19.026167574115604,516.0,47.674418604651166,1.10935622914257,2025-09-15 18:03:16,,,
6.732157548457751,0.031727730503475195,0.0396033977950434,17.99701383680601,516.0,47.86821705426357,1.1252582634040376,2025-09-15 17:41:44,,,
6.732157548457751,0.031727730503475195,0.0396033977950434,17.99701383680601,516.0,47.86821705426357,1.1252582634040376,2025-09-15 17:58:33,,,
